"","Date_time","Longitude_NTU","Latitude_NTU","Date","Time","Longitude","Latitude"
"207157","2018-01-19 11:57:00","11624.64463","4002.40448","2018-01-19","11:57:00",116.417906388889,40.0445688888889
"207158","2018-01-19 11:57:05","11624.64146","4002.40223","2018-01-19","11:57:05",116.417818333333,40.0445063888889
"207159","2018-01-19 11:57:10","11624.64028","4002.39804","2018-01-19","11:57:10",116.417785555556,40.04439
"207160","2018-01-19 11:57:15","11624.64124","4002.39676","2018-01-19","11:57:15",116.417812222222,40.0443544444445
"207161","2018-01-19 11:57:20","11624.64167","4002.39191","2018-01-19","11:57:20",116.417824166667,40.0442197222222
"207162","2018-01-19 11:57:25","11624.64172","4002.39002","2018-01-19","11:57:25",116.417825555556,40.0441672222222
"207163","2018-01-19 11:57:30","11624.64203","4002.38809","2018-01-19","11:57:30",116.417834166667,40.0441136111111
"207164","2018-01-19 11:57:35","11624.64153","4002.38574","2018-01-19","11:57:35",116.417820277778,40.0440483333333
"207165","2018-01-19 11:57:40","11624.64124","4002.38492","2018-01-19","11:57:40",116.417812222222,40.0440255555555
"207166","2018-01-19 11:57:45","11624.64028","4002.38645","2018-01-19","11:57:45",116.417785555556,40.0440680555556
"207167","2018-01-19 11:57:50","11624.6404","4002.38458","2018-01-19","11:57:50",116.417788888889,40.0440161111111
"207168","2018-01-19 11:57:55","11624.6398","4002.38288","2018-01-19","11:57:55",116.417772222222,40.0439688888889
"207169","2018-01-19 11:58:00","11624.63839","4002.38068","2018-01-19","11:58:00",116.417733055556,40.0439077777778
"207170","2018-01-19 11:58:05","11624.63842","4002.37832","2018-01-19","11:58:05",116.417733888889,40.0438422222222
"207171","2018-01-19 11:58:10","11624.63554","4002.37535","2018-01-19","11:58:10",116.417653888889,40.0437597222222
"207172","2018-01-19 11:58:15","11624.63282","4002.37477","2018-01-19","11:58:15",116.417578333333,40.0437436111111
"207173","2018-01-19 11:58:20","11624.63292","4002.37371","2018-01-19","11:58:20",116.417581111111,40.0437141666667
"207174","2018-01-19 11:58:25","11624.63394","4002.3734","2018-01-19","11:58:25",116.417609444444,40.0437055555555
"207175","2018-01-19 11:58:30","11624.63553","4002.37313","2018-01-19","11:58:30",116.417653611111,40.0436980555555
"207176","2018-01-19 11:58:35","11624.63693","4002.36894","2018-01-19","11:58:35",116.4176925,40.0435816666667
"207177","2018-01-19 11:58:40","11624.64158","4002.35598","2018-01-19","11:58:40",116.417821666667,40.0432216666667
"207178","2018-01-19 11:58:45","11624.64345","4002.34453","2018-01-19","11:58:45",116.417873611111,40.0429036111111
"207179","2018-01-19 11:58:50","11624.64305","4002.34376","2018-01-19","11:58:50",116.4178625,40.0428822222222
"207180","2018-01-19 11:58:55","11624.64191","4002.34401","2018-01-19","11:58:55",116.417830833333,40.0428891666667
"207181","2018-01-19 11:59:00","11624.6429","4002.34549","2018-01-19","11:59:00",116.417858333333,40.0429302777778
"207182","2018-01-19 11:59:05","11624.64321","4002.34497","2018-01-19","11:59:05",116.417866944444,40.0429158333333
"207183","2018-01-19 11:59:10","11624.64317","4002.34513","2018-01-19","11:59:10",116.417865833333,40.0429202777778
"207184","2018-01-19 11:59:15","11624.64321","4002.3454","2018-01-19","11:59:15",116.417866944444,40.0429277777778
"207185","2018-01-19 11:59:20","11624.64575","4002.33239","2018-01-19","11:59:20",116.4179375,40.0425663888889
"207186","2018-01-19 11:59:25","11624.64618","4002.33048","2018-01-19","11:59:25",116.417949444444,40.0425133333333
"207187","2018-01-19 11:59:30","11624.64686","4002.33313","2018-01-19","11:59:30",116.417968333333,40.0425869444445
"207188","2018-01-19 11:59:35","11624.64812","4002.33324","2018-01-19","11:59:35",116.418003333333,40.04259
"207189","2018-01-19 11:59:40","11624.6487","4002.33184","2018-01-19","11:59:40",116.418019444444,40.0425511111111
"207190","2018-01-19 11:59:45","11624.64875","4002.32741","2018-01-19","11:59:45",116.418020833333,40.0424280555555
"207191","2018-01-19 11:59:50","11624.65002","4002.32777","2018-01-19","11:59:50",116.418056111111,40.0424380555556
"207192","2018-01-19 11:59:55","11624.65093","4002.32794","2018-01-19","11:59:55",116.418081388889,40.0424427777778
"207193","2018-01-19 12:00:00","11624.65101","4002.32895","2018-01-19","12:00:00",116.418083611111,40.0424708333333
"207194","2018-01-19 12:00:05","11624.65123","4002.33013","2018-01-19","12:00:05",116.418089722222,40.0425036111111
"207195","2018-01-19 12:00:10","11624.65042","4002.33135","2018-01-19","12:00:10",116.418067222222,40.0425375
"207196","2018-01-19 12:00:15","11624.6498","4002.3302","2018-01-19","12:00:15",116.41805,40.0425055555555
"207197","2018-01-19 12:00:20","11624.64909","4002.33093","2018-01-19","12:00:20",116.418030277778,40.0425258333333
"207198","2018-01-19 12:00:25","11624.64948","4002.32996","2018-01-19","12:00:25",116.418041111111,40.0424988888889
"207199","2018-01-19 12:00:30","11624.64957","4002.32808","2018-01-19","12:00:30",116.418043611111,40.0424466666667
"207200","2018-01-19 12:00:35","11624.65002","4002.32694","2018-01-19","12:00:35",116.418056111111,40.042415
"207201","2018-01-19 12:00:40","11624.65152","4002.32663","2018-01-19","12:00:40",116.418097777778,40.0424063888889
"207202","2018-01-19 12:00:45","11624.65218","4002.32889","2018-01-19","12:00:45",116.418116111111,40.0424691666667
"207203","2018-01-19 12:00:50","11624.65115","4002.32938","2018-01-19","12:00:50",116.4180875,40.0424827777778
"207204","2018-01-19 12:00:55","11624.65033","4002.33426","2018-01-19","12:00:55",116.418064722222,40.0426183333333
"207205","2018-01-19 12:01:00","11624.64993","4002.33731","2018-01-19","12:01:00",116.418053611111,40.0427030555555
"207206","2018-01-19 12:01:05","11624.64801","4002.33498","2018-01-19","12:01:05",116.418000277778,40.0426383333333
"207207","2018-01-19 12:01:10","11624.64749","4002.3348","2018-01-19","12:01:10",116.417985833333,40.0426333333333
"207208","2018-01-19 12:01:15","11624.64743","4002.33495","2018-01-19","12:01:15",116.417984166667,40.0426375
"207209","2018-01-19 12:01:20","11624.64804","4002.33519","2018-01-19","12:01:20",116.418001111111,40.0426441666667
"207210","2018-01-19 12:01:25","11624.64808","4002.33432","2018-01-19","12:01:25",116.418002222222,40.04262
"207211","2018-01-19 12:01:30","11624.64789","4002.33283","2018-01-19","12:01:30",116.417996944444,40.0425786111111
"207212","2018-01-19 12:01:35","11624.64876","4002.3316","2018-01-19","12:01:35",116.418021111111,40.0425444444444
"207213","2018-01-19 12:01:40","11624.64886","4002.33092","2018-01-19","12:01:40",116.418023888889,40.0425255555556
"207214","2018-01-19 12:01:45","11624.64814","4002.32582","2018-01-19","12:01:45",116.418003888889,40.0423838888889
"207215","2018-01-19 12:01:50","11624.64307","4002.35096","2018-01-19","12:01:50",116.417863055556,40.0430822222222
"207216","2018-01-19 12:01:55","11624.64375","4002.35007","2018-01-19","12:01:55",116.417881944444,40.0430575
"207217","2018-01-19 12:02:00","11624.64429","4002.34926","2018-01-19","12:02:00",116.417896944444,40.043035
"207218","2018-01-19 12:02:05","11624.6434","4002.34743","2018-01-19","12:02:05",116.417872222222,40.0429841666667
"207219","2018-01-19 12:02:10","11624.64417","4002.34674","2018-01-19","12:02:10",116.417893611111,40.042965
"207220","2018-01-19 12:02:15","11624.6434","4002.34572","2018-01-19","12:02:15",116.417872222222,40.0429366666667
"207221","2018-01-19 12:02:20","11624.64233","4002.34503","2018-01-19","12:02:20",116.4178425,40.0429175
"207222","2018-01-19 12:02:25","11624.64146","4002.34263","2018-01-19","12:02:25",116.417818333333,40.0428508333333
"207223","2018-01-19 12:02:30","11624.64174","4002.34141","2018-01-19","12:02:30",116.417826111111,40.0428169444444
"207224","2018-01-19 12:02:35","11624.64285","4002.34001","2018-01-19","12:02:35",116.417856944444,40.0427780555556
"207225","2018-01-19 12:02:40","11624.64446","4002.33965","2018-01-19","12:02:40",116.417901666667,40.0427680555555
"207226","2018-01-19 12:02:45","11624.64534","4002.33958","2018-01-19","12:02:45",116.417926111111,40.0427661111111
"207227","2018-01-19 12:02:50","11624.64529","4002.34084","2018-01-19","12:02:50",116.417924722222,40.0428011111111
"207228","2018-01-19 12:02:55","11624.64359","4002.34209","2018-01-19","12:02:55",116.4178775,40.0428358333333
"207229","2018-01-19 12:03:00","11624.64384","4002.3443","2018-01-19","12:03:00",116.417884444444,40.0428972222222
"207230","2018-01-19 12:03:05","11624.64284","4002.34786","2018-01-19","12:03:05",116.417856666667,40.0429961111111
"207231","2018-01-19 12:03:10","11624.64051","4002.34767","2018-01-19","12:03:10",116.417791944444,40.0429908333333
"207232","2018-01-19 12:03:15","11624.64144","4002.34808","2018-01-19","12:03:15",116.417817777778,40.0430022222222
"207233","2018-01-19 12:03:20","11624.64025","4002.35","2018-01-19","12:03:20",116.417784722222,40.0430555555556
"207234","2018-01-19 12:03:25","11624.6407","4002.35015","2018-01-19","12:03:25",116.417797222222,40.0430597222222
"207235","2018-01-19 12:03:30","11624.64117","4002.34903","2018-01-19","12:03:30",116.417810277778,40.0430286111111
"207236","2018-01-19 12:03:35","11624.64425","4002.34636","2018-01-19","12:03:35",116.417895833333,40.0429544444444
"207237","2018-01-19 12:03:40","11624.64608","4002.34492","2018-01-19","12:03:40",116.417946666667,40.0429144444444
"207238","2018-01-19 12:03:45","11624.64637","4002.3426","2018-01-19","12:03:45",116.417954722222,40.04285
"207239","2018-01-19 12:03:50","11624.64553","4002.34279","2018-01-19","12:03:50",116.417931388889,40.0428552777778
"207240","2018-01-19 12:03:55","11624.65069","4002.32643","2018-01-19","12:03:55",116.418074722222,40.0424008333333
"207241","2018-01-19 12:04:00","11624.65361","4002.31851","2018-01-19","12:04:00",116.418155833333,40.0421808333333
"207242","2018-01-19 12:04:05","11624.65399","4002.31888","2018-01-19","12:04:05",116.418166388889,40.0421911111111
"207243","2018-01-19 12:04:10","11624.65415","4002.32012","2018-01-19","12:04:10",116.418170833333,40.0422255555556
"207244","2018-01-19 12:04:15","11624.65308","4002.32135","2018-01-19","12:04:15",116.418141111111,40.0422597222222
"207245","2018-01-19 12:04:20","11624.65263","4002.3213","2018-01-19","12:04:20",116.418128611111,40.0422583333333
"207246","2018-01-19 12:04:25","11624.65153","4002.3238","2018-01-19","12:04:25",116.418098055556,40.0423277777778
"207247","2018-01-19 12:04:30","11624.65096","4002.32373","2018-01-19","12:04:30",116.418082222222,40.0423258333333
"207248","2018-01-19 12:04:35","11624.6505","4002.3228","2018-01-19","12:04:35",116.418069444444,40.0423
"207249","2018-01-19 12:04:40","11624.65098","4002.32176","2018-01-19","12:04:40",116.418082777778,40.0422711111111
"207250","2018-01-19 12:04:45","11624.65109","4002.32137","2018-01-19","12:04:45",116.418085833333,40.0422602777778
"207251","2018-01-19 12:04:50","11624.64953","4002.32071","2018-01-19","12:04:50",116.4180425,40.0422419444444
"207252","2018-01-19 12:04:55","11624.6485","4002.32061","2018-01-19","12:04:55",116.418013888889,40.0422391666667
"207253","2018-01-19 12:05:00","11624.64666","4002.3245","2018-01-19","12:05:00",116.417962777778,40.0423472222222
"207254","2018-01-19 12:05:05","11624.64731","4002.32306","2018-01-19","12:05:05",116.417980833333,40.0423072222222
"207255","2018-01-19 12:05:10","11624.65341","4002.30306","2018-01-19","12:05:10",116.418150277778,40.0417516666667
"207256","2018-01-19 12:05:15","11624.6582","4002.28907","2018-01-19","12:05:15",116.418283333333,40.0413630555556
"207257","2018-01-19 12:05:20","11624.6609","4002.28745","2018-01-19","12:05:20",116.418358333333,40.0413180555555
"207258","2018-01-19 12:05:25","11624.66084","4002.28721","2018-01-19","12:05:25",116.418356666667,40.0413113888889
"207259","2018-01-19 12:05:30","11624.65969","4002.28801","2018-01-19","12:05:30",116.418324722222,40.0413336111111
"207260","2018-01-19 12:05:35","11624.65878","4002.29059","2018-01-19","12:05:35",116.418299444444,40.0414052777778
"207261","2018-01-19 12:05:40","11624.65688","4002.29102","2018-01-19","12:05:40",116.418246666667,40.0414172222222
"207262","2018-01-19 12:05:45","11624.65679","4002.28998","2018-01-19","12:05:45",116.418244166667,40.0413883333333
"207263","2018-01-19 12:05:50","11624.65688","4002.2882","2018-01-19","12:05:50",116.418246666667,40.0413388888889
"207264","2018-01-19 12:05:55","11624.65592","4002.29019","2018-01-19","12:05:55",116.41822,40.0413941666667
"207265","2018-01-19 12:06:00","11624.65535","4002.29068","2018-01-19","12:06:00",116.418204166667,40.0414077777778
"207266","2018-01-19 12:06:05","11624.65417","4002.29053","2018-01-19","12:06:05",116.418171388889,40.0414036111111
"207267","2018-01-19 12:06:10","11624.65466","4002.29402","2018-01-19","12:06:10",116.418185,40.0415005555556
"207268","2018-01-19 12:06:15","11624.65529","4002.29946","2018-01-19","12:06:15",116.4182025,40.0416516666667
"207269","2018-01-19 12:06:20","11624.65387","4002.30427","2018-01-19","12:06:20",116.418163055556,40.0417852777778
"207270","2018-01-19 12:06:25","11624.65232","4002.30548","2018-01-19","12:06:25",116.41812,40.0418188888889
"207271","2018-01-19 12:06:30","11624.65247","4002.30874","2018-01-19","12:06:30",116.418124166667,40.0419094444444
"207272","2018-01-19 12:06:35","11624.65347","4002.30877","2018-01-19","12:06:35",116.418151944444,40.0419102777778
"207273","2018-01-19 12:06:40","11624.65193","4002.30839","2018-01-19","12:06:40",116.418109166667,40.0418997222222
"207274","2018-01-19 12:06:45","11624.6509","4002.31237","2018-01-19","12:06:45",116.418080555556,40.0420102777778
"207275","2018-01-19 12:06:50","11624.65061","4002.31309","2018-01-19","12:06:50",116.4180725,40.0420302777778
"207276","2018-01-19 12:06:55","11624.65121","4002.31466","2018-01-19","12:06:55",116.418089166667,40.0420738888889
"207277","2018-01-19 12:07:00","11624.65141","4002.31422","2018-01-19","12:07:00",116.418094722222,40.0420616666667
"207278","2018-01-19 12:07:05","11624.65087","4002.31284","2018-01-19","12:07:05",116.418079722222,40.0420233333333
"207279","2018-01-19 12:07:10","11624.64942","4002.31168","2018-01-19","12:07:10",116.418039444444,40.0419911111111
"207280","2018-01-19 12:07:15","11624.64819","4002.31289","2018-01-19","12:07:15",116.418005277778,40.0420247222222
"207281","2018-01-19 12:07:20","11624.6474","4002.31267","2018-01-19","12:07:20",116.417983333333,40.0420186111111
"207282","2018-01-19 12:07:25","11624.64678","4002.31497","2018-01-19","12:07:25",116.417966111111,40.0420825
"207283","2018-01-19 12:07:30","11624.64614","4002.31666","2018-01-19","12:07:30",116.417948333333,40.0421294444444
"207284","2018-01-19 12:07:35","11624.64655","4002.32048","2018-01-19","12:07:35",116.417959722222,40.0422355555556
"207285","2018-01-19 12:07:40","11624.64708","4002.32135","2018-01-19","12:07:40",116.417974444444,40.0422597222222
"207286","2018-01-19 12:07:45","11624.64669","4002.32606","2018-01-19","12:07:45",116.417963611111,40.0423905555555
"207287","2018-01-19 12:07:50","11624.64528","4002.33322","2018-01-19","12:07:50",116.417924444444,40.0425894444444
"207288","2018-01-19 12:07:55","11624.64376","4002.33644","2018-01-19","12:07:55",116.417882222222,40.0426788888889
"207289","2018-01-19 12:08:00","11624.64195","4002.3397","2018-01-19","12:08:00",116.417831944444,40.0427694444444
"207290","2018-01-19 12:08:05","11624.64215","4002.34023","2018-01-19","12:08:05",116.4178375,40.0427841666667
"207291","2018-01-19 12:08:10","11624.64318","4002.33855","2018-01-19","12:08:10",116.417866111111,40.0427375
"207292","2018-01-19 12:08:15","11624.64397","4002.33676","2018-01-19","12:08:15",116.417888055556,40.0426877777778
"207293","2018-01-19 12:08:20","11624.63903","4002.352","2018-01-19","12:08:20",116.417750833333,40.0431111111111
"207294","2018-01-19 12:08:25","11624.63991","4002.35001","2018-01-19","12:08:25",116.417775277778,40.0430558333333
"207295","2018-01-19 12:08:30","11624.64086","4002.34924","2018-01-19","12:08:30",116.417801666667,40.0430344444444
"207296","2018-01-19 12:08:35","11624.6424","4002.34235","2018-01-19","12:08:35",116.417844444444,40.0428430555556
"207297","2018-01-19 12:08:40","11624.64218","4002.34199","2018-01-19","12:08:40",116.417838333333,40.0428330555555
"207298","2018-01-19 12:08:45","11624.64306","4002.33737","2018-01-19","12:08:45",116.417862777778,40.0427047222222
"207299","2018-01-19 12:08:50","11624.64456","4002.33388","2018-01-19","12:08:50",116.417904444444,40.0426077777778
"207300","2018-01-19 12:08:55","11624.64366","4002.33197","2018-01-19","12:08:55",116.417879444444,40.0425547222222
"207301","2018-01-19 12:09:00","11624.64081","4002.33218","2018-01-19","12:09:00",116.417800277778,40.0425605555556
"207302","2018-01-19 12:09:05","11624.64147","4002.33006","2018-01-19","12:09:05",116.417818611111,40.0425016666667
"207303","2018-01-19 12:09:10","11624.64044","4002.32809","2018-01-19","12:09:10",116.41779,40.0424469444444
"207304","2018-01-19 12:09:15","11624.64154","4002.32417","2018-01-19","12:09:15",116.417820555556,40.0423380555556
"207305","2018-01-19 12:09:20","11624.64153","4002.32154","2018-01-19","12:09:20",116.417820277778,40.042265
"207306","2018-01-19 12:09:25","11624.64259","4002.3139","2018-01-19","12:09:25",116.417849722222,40.0420527777778
"207307","2018-01-19 12:09:30","11624.64683","4002.30156","2018-01-19","12:09:30",116.4179675,40.04171
"207308","2018-01-19 12:09:35","11624.64911","4002.29207","2018-01-19","12:09:35",116.418030833333,40.0414463888889
"207309","2018-01-19 12:09:40","11624.6511","4002.28712","2018-01-19","12:09:40",116.418086111111,40.0413088888889
"207310","2018-01-19 12:09:45","11624.65436","4002.28372","2018-01-19","12:09:45",116.418176666667,40.0412144444444
"207311","2018-01-19 12:09:50","11624.65728","4002.27962","2018-01-19","12:09:50",116.418257777778,40.0411005555556
"207312","2018-01-19 12:09:55","11624.66076","4002.2802","2018-01-19","12:09:55",116.418354444444,40.0411166666667
"207313","2018-01-19 12:10:00","11624.66278","4002.27942","2018-01-19","12:10:00",116.418410555556,40.041095
"207314","2018-01-19 12:10:05","11624.66684","4002.27783","2018-01-19","12:10:05",116.418523333333,40.0410508333333
"207315","2018-01-19 12:10:10","11624.66878","4002.27968","2018-01-19","12:10:10",116.418577222222,40.0411022222222
"207316","2018-01-19 12:10:15","11624.66895","4002.28036","2018-01-19","12:10:15",116.418581944444,40.0411211111111
"207317","2018-01-19 12:10:20","11624.66827","4002.27991","2018-01-19","12:10:20",116.418563055556,40.0411086111111
"207318","2018-01-19 12:10:25","11624.66766","4002.27955","2018-01-19","12:10:25",116.418546111111,40.0410986111111
"207319","2018-01-19 12:10:30","11624.66394","4002.28142","2018-01-19","12:10:30",116.418442777778,40.0411505555556
"207320","2018-01-19 12:10:35","11624.66207","4002.2807","2018-01-19","12:10:35",116.418390833333,40.0411305555556
"207321","2018-01-19 12:10:40","11624.66291","4002.2798","2018-01-19","12:10:40",116.418414166667,40.0411055555555
"207322","2018-01-19 12:10:45","11624.6742","4002.24437","2018-01-19","12:10:45",116.418727777778,40.0401213888889
"207323","2018-01-19 12:10:50","11624.68675","4002.22183","2018-01-19","12:10:50",116.419076388889,40.0394952777778
"207324","2018-01-19 12:10:55","11624.69652","4002.20662","2018-01-19","12:10:55",116.419347777778,40.0390727777778
"207325","2018-01-19 12:11:00","11624.70022","4002.20011","2018-01-19","12:11:00",116.419450555556,40.0388919444444
"207326","2018-01-19 12:11:05","11624.70968","4002.1936","2018-01-19","12:11:05",116.419713333333,40.0387111111111
"207327","2018-01-19 12:11:10","11624.70249","4002.21258","2018-01-19","12:11:10",116.419513611111,40.0392383333333
"207328","2018-01-19 12:11:15","11624.69915","4002.218","2018-01-19","12:11:15",116.419420833333,40.0393888888889
"207329","2018-01-19 12:11:20","11624.69157","4002.23208","2018-01-19","12:11:20",116.419210277778,40.03978
"207330","2018-01-19 12:11:25","11624.68561","4002.24394","2018-01-19","12:11:25",116.419044722222,40.0401094444444
"207331","2018-01-19 12:11:30","11624.68245","4002.25087","2018-01-19","12:11:30",116.418956944444,40.0403019444444
"207332","2018-01-19 12:11:35","11624.68176","4002.25397","2018-01-19","12:11:35",116.418937777778,40.0403880555556
"207333","2018-01-19 12:11:40","11624.68001","4002.2554","2018-01-19","12:11:40",116.418889166667,40.0404277777778
"207334","2018-01-19 12:11:45","11624.67457","4002.26792","2018-01-19","12:11:45",116.418738055556,40.0407755555555
"207335","2018-01-19 12:11:50","11624.6648","4002.28125","2018-01-19","12:11:50",116.418466666667,40.0411458333333
"207336","2018-01-19 12:11:55","11624.6602","4002.28779","2018-01-19","12:11:55",116.418338888889,40.0413275
"207337","2018-01-19 12:12:00","11624.65166","4002.30309","2018-01-19","12:12:00",116.418101666667,40.0417525
"207338","2018-01-19 12:12:05","11624.64575","4002.3216","2018-01-19","12:12:05",116.4179375,40.0422666666667
"207339","2018-01-19 12:12:10","11624.64037","4002.33257","2018-01-19","12:12:10",116.417788055556,40.0425713888889
"207340","2018-01-19 12:12:15","11624.63872","4002.33875","2018-01-19","12:12:15",116.417742222222,40.0427430555556
"207341","2018-01-19 12:12:20","11624.63743","4002.34845","2018-01-19","12:12:20",116.417706388889,40.0430125
"207342","2018-01-19 12:12:25","11624.6383","4002.35613","2018-01-19","12:12:25",116.417730555556,40.0432258333333
"207343","2018-01-19 12:12:30","11624.63764","4002.35658","2018-01-19","12:12:30",116.417712222222,40.0432383333333
"207344","2018-01-19 12:12:35","11624.64225","4002.34729","2018-01-19","12:12:35",116.417840277778,40.0429802777778
"207345","2018-01-19 12:12:40","11624.64748","4002.33357","2018-01-19","12:12:40",116.417985555556,40.0425991666667
"207346","2018-01-19 12:12:45","11624.64941","4002.32377","2018-01-19","12:12:45",116.418039166667,40.0423269444444
"207347","2018-01-19 12:12:50","11624.6499","4002.32307","2018-01-19","12:12:50",116.418052777778,40.0423075
"207348","2018-01-19 12:12:55","11624.64775","4002.32376","2018-01-19","12:12:55",116.417993055556,40.0423266666667
"207349","2018-01-19 12:13:00","11624.64543","4002.32575","2018-01-19","12:13:00",116.417928611111,40.0423819444444
"207350","2018-01-19 12:13:05","11624.64207","4002.32988","2018-01-19","12:13:05",116.417835277778,40.0424966666667
"207351","2018-01-19 12:13:10","11624.6407","4002.33213","2018-01-19","12:13:10",116.417797222222,40.0425591666667
"207352","2018-01-19 12:13:15","11624.64145","4002.33203","2018-01-19","12:13:15",116.417818055556,40.0425563888889
"207353","2018-01-19 12:13:20","11624.64121","4002.3311","2018-01-19","12:13:20",116.417811388889,40.0425305555556
"207354","2018-01-19 12:13:25","11624.64079","4002.32838","2018-01-19","12:13:25",116.417799722222,40.042455
"207355","2018-01-19 12:13:30","11624.64176","4002.32844","2018-01-19","12:13:30",116.417826666667,40.0424566666667
"207356","2018-01-19 12:13:35","11624.64256","4002.32714","2018-01-19","12:13:35",116.417848888889,40.0424205555555
"207357","2018-01-19 12:13:40","11624.64236","4002.32612","2018-01-19","12:13:40",116.417843333333,40.0423922222222
"207358","2018-01-19 12:13:45","11624.6445","4002.32636","2018-01-19","12:13:45",116.417902777778,40.0423988888889
"207359","2018-01-19 12:13:50","11624.6421","4002.32676","2018-01-19","12:13:50",116.417836111111,40.04241
"207360","2018-01-19 12:13:55","11624.64121","4002.32683","2018-01-19","12:13:55",116.417811388889,40.0424119444444
"207361","2018-01-19 12:14:00","11624.64103","4002.32976","2018-01-19","12:14:00",116.417806388889,40.0424933333333
"207362","2018-01-19 12:14:05","11624.64319","4002.33058","2018-01-19","12:14:05",116.417866388889,40.0425161111111
"207363","2018-01-19 12:14:10","11624.64794","4002.33151","2018-01-19","12:14:10",116.417998333333,40.0425419444444
"207364","2018-01-19 12:14:15","11624.64705","4002.33006","2018-01-19","12:14:15",116.417973611111,40.0425016666667
"207365","2018-01-19 12:14:20","11624.64766","4002.32994","2018-01-19","12:14:20",116.417990555556,40.0424983333333
"207366","2018-01-19 12:14:25","11624.64876","4002.32074","2018-01-19","12:14:25",116.418021111111,40.0422427777778
"207367","2018-01-19 12:14:30","11624.64958","4002.31772","2018-01-19","12:14:30",116.418043888889,40.0421588888889
"207368","2018-01-19 12:14:35","11624.65024","4002.31461","2018-01-19","12:14:35",116.418062222222,40.0420725
"207369","2018-01-19 12:14:40","11624.65222","4002.31407","2018-01-19","12:14:40",116.418117222222,40.0420575
"207370","2018-01-19 12:14:45","11624.65381","4002.29288","2018-01-19","12:14:45",116.418161388889,40.0414688888889
"207371","2018-01-19 12:14:50","11624.64645","4002.27044","2018-01-19","12:14:50",116.417956944444,40.0408455555555
"207372","2018-01-19 12:14:55","11624.66866","4002.26349","2018-01-19","12:14:55",116.418573888889,40.0406525
"207373","2018-01-19 12:15:00","11624.69276","4002.25771","2018-01-19","12:15:00",116.419243333333,40.0404919444444
"207374","2018-01-19 12:15:05","11624.70709","4002.26756","2018-01-19","12:15:05",116.419641388889,40.0407655555556
"207375","2018-01-19 12:15:10","11624.70403","4002.2726","2018-01-19","12:15:10",116.419556388889,40.0409055555555
"207376","2018-01-19 12:15:15","11624.69867","4002.28016","2018-01-19","12:15:15",116.4194075,40.0411155555556
"207377","2018-01-19 12:15:20","11624.69185","4002.28369","2018-01-19","12:15:20",116.419218055556,40.0412136111111
"207397","2018-01-19 12:17:00","11624.66849","4002.32634","2018-01-19","12:17:00",116.418569166667,40.0423983333333
"207398","2018-01-19 12:17:05","11624.67567","4002.34611","2018-01-19","12:17:05",116.418768611111,40.0429475
"207399","2018-01-19 12:17:10","11624.67508","4002.3508","2018-01-19","12:17:10",116.418752222222,40.0430777777778
"207400","2018-01-19 12:17:15","11624.67621","4002.35239","2018-01-19","12:17:15",116.418783611111,40.0431219444444
"207401","2018-01-19 12:17:20","11624.67583","4002.3561","2018-01-19","12:17:20",116.418773055556,40.043225
"207402","2018-01-19 12:17:25","11624.67853","4002.36713","2018-01-19","12:17:25",116.418848055556,40.0435313888889
"207403","2018-01-19 12:17:30","11624.67736","4002.37231","2018-01-19","12:17:30",116.418815555556,40.0436752777778
"207404","2018-01-19 12:17:35","11624.67532","4002.37141","2018-01-19","12:17:35",116.418758888889,40.0436502777778
"207405","2018-01-19 12:17:40","11624.67339","4002.36943","2018-01-19","12:17:40",116.418705277778,40.0435952777778
"207406","2018-01-19 12:17:45","11624.67589","4002.36661","2018-01-19","12:17:45",116.418774722222,40.0435169444444
"207407","2018-01-19 12:17:50","11624.67704","4002.35802","2018-01-19","12:17:50",116.418806666667,40.0432783333333
"207408","2018-01-19 12:17:55","11624.68092","4002.35875","2018-01-19","12:17:55",116.418914444444,40.0432986111111
"207409","2018-01-19 12:18:00","11624.6816","4002.35751","2018-01-19","12:18:00",116.418933333333,40.0432641666667
"207410","2018-01-19 12:18:05","11624.68256","4002.35798","2018-01-19","12:18:05",116.41896,40.0432772222222
"207411","2018-01-19 12:18:10","11624.68064","4002.35971","2018-01-19","12:18:10",116.418906666667,40.0433252777778
"207412","2018-01-19 12:18:15","11624.68065","4002.35851","2018-01-19","12:18:15",116.418906944444,40.0432919444444
"207413","2018-01-19 12:18:20","11624.68215","4002.36036","2018-01-19","12:18:20",116.418948611111,40.0433433333333
"207414","2018-01-19 12:18:25","11624.68585","4002.3601","2018-01-19","12:18:25",116.419051388889,40.0433361111111
"207415","2018-01-19 12:18:30","11624.68891","4002.35883","2018-01-19","12:18:30",116.419136388889,40.0433008333333
"207416","2018-01-19 12:18:35","11624.69073","4002.35305","2018-01-19","12:18:35",116.419186944444,40.0431402777778
"207417","2018-01-19 12:18:40","11624.6896","4002.34926","2018-01-19","12:18:40",116.419155555556,40.043035
"207418","2018-01-19 12:18:45","11624.68818","4002.34441","2018-01-19","12:18:45",116.419116111111,40.0429002777778
"207419","2018-01-19 12:18:50","11624.68706","4002.34356","2018-01-19","12:18:50",116.419085,40.0428766666667
"207420","2018-01-19 12:18:55","11624.68041","4002.32995","2018-01-19","12:18:55",116.418900277778,40.0424986111111
"207421","2018-01-19 12:19:00","11624.67158","4002.31538","2018-01-19","12:19:00",116.418655,40.0420938888889
